Date,ADVANC.BK,AEONTS.BK,AH.BK,AMATA.BK,AOT.BK,AP.BK,BANPU.BK,BBL.BK,BCH.BK,BCP.BK,BDMS.BK,BEM.BK,BGRIM.BK,BH.BK,BJC.BK,BLA.BK,BTS.BK,CBG.BK,CENTEL.BK,CHG.BK,CK.BK,COM7.BK,CPALL.BK,CPAXT.BK,CPF.BK,CRC.BK,DELTA.BK,DOHOME.BK,EA.BK,EGCO.BK,ERW.BK,GFPT.BK,GLOBAL.BK,GPSC.BK,GULF.BK,HANA.BK,HMPRO.BK,IRPC.BK,ITC.BK,IVL.BK,KBANK.BK,KCE.BK,KKP.BK,KTB.BK,KTC.BK,LH.BK,MINT.BK,MTC.BK,NER.BK,OR.BK,ORI.BK,OSP.BK,PR9.BK,PSH.BK,PTT.BK,PTTEP.BK,PTTGC.BK,QH.BK,RATCH.BK,SAT.BK,SAWAD.BK,SCB.BK,SCC.BK,SCCC.BK,SCGP.BK,SIRI.BK,SPALI.BK,SPRC.BK,TASCO.BK,TIDLOR.BK,TISCO.BK,TOP.BK,TPIPL.BK,TRUE.BK,TTB.BK,TU.BK,TVO.BK,WHA.BK,^SET.BK
2023-10-17,1335300,51900,1181900,4402500,19838000,4976600,33455500.0,2674400,11161400,6061900,27168800,26217100,5438900,1134800,1948100,505100,54079000,9071000,4170400,19936400,9466500,5795400,22472700,,9876000,9230000,13230700,1872638,12792900,552100,34129900,856700,8154720,5626800,,68450000,11499900,59146000,2353800.0,7315200,5444800,14565500,2369900,38957000,1803400,41527100,7922800,5557200,7256800,6464600,521800,7125900,260600,231900,23630600,10795900,2330500,8706900,3214800,148000,6452930,3919100.0,3248200,22900,4224800,37290900,1488000,18435200,2850700,,2364600,9574000,932700,9776400,209072100,5845100,310500,28946600,2907600.0
2023-10-18,1185000,84400,2836500,3304700,9043700,11256000,112974800.0,2879900,9533000,3255400,5362800,15383000,12789100,1266200,3425700,1894000,26687100,8340100,1156000,22414500,957300,23004500,19063400,,12485900,5547200,6645300,3898280,9765000,953900,19569900,1792300,6665456,5575800,,28586900,13297600,91721900,5693200.0,8092900,4616700,6989200,2865300,31142800,2095100,29628700,6225100,9448100,15195000,9027600,1998900,27832400,299000,43500,48688700,11117600,7612700,24902700,4283000,240900,12337039,3317200.0,615200,7600,5454700,72882700,3570700,45585100,3811200,,3122400,8599800,1774700,21160400,156127400,9296200,256200,25939800,4027900.0
2023-10-19,4001300,147200,712300,6644600,13827000,11435400,103663500.0,6060500,8995800,3730600,15277300,16005100,22094800,719300,2326100,1506200,13090500,4362000,2104100,11842900,3594600,7584400,21403600,,32819400,17590400,7598600,3448357,9671300,950800,3967200,211200,5406800,5553000,,11786700,26250800,173215800,3440900.0,14895000,5251700,5369500,1835000,12652100,3474300,36248000,4207900,8295800,10523000,14884800,2930900,12752500,2947200,224800,35703400,10232700,6185900,33287500,3620100,2324200,10601294,5692900.0,1994600,40200,5930800,43784400,2933600,14443700,2961800,,3260800,5688600,2058700,21783900,235008600,9318800,1394100,78582800,2718100.0
2023-10-20,3641600,162400,1510400,6857600,12787600,10399000,74598000.0,8960300,9852600,6319800,26072500,30658900,23679200,897000,1216700,1317500,28982500,4233300,2428400,31058700,3908400,5397800,22656900,,26646100,6160500,6893200,6411633,14155300,627100,11793400,3377000,6158208,12508800,,28596000,20972700,66224500,1740400.0,43982500,26293800,15661600,4834300,46498000,1124900,20658200,15836700,6149900,11918200,12308800,2724700,12475100,467000,535600,36614900,12313500,11494500,9285300,4532300,459100,15006662,31188700.0,2065700,66400,11951200,202055300,6469500,26542400,25327600,,11193700,19968000,9527300,72547500,394449600,23600300,860900,43593700,4090500.0
2023-10-24,5868400,133200,475100,5003100,26330900,22108200,67510100.0,14938600,7977400,2906900,36965700,16815400,20655500,1476200,2394400,6695100,23632700,4805300,2863800,13622300,4965400,8186400,23197000,,9094000,5918300,10163300,3176628,10110300,1284200,12761700,2412900,6467440,11793300,,15797100,32778700,48513900,1106500.0,18236200,21656300,10748500,8795600,75628700,3161200,110478000,13912200,19384900,7115400,9942900,3884800,18253900,355900,529700,38262000,9177000,9438800,24546300,9489200,536200,15713423,59691200.0,1921700,56800,8969500,105472500,9754200,11859800,15647700,,9750900,7808200,6301100,29261300,337781700,12012000,430700,31096800,3135800.0
2023-10-25,3661600,65500,790500,4209200,15355400,10658900,65004300.0,9842200,10796400,5704800,18716300,31212700,25967700,990800,3032300,4940700,16171500,3223000,3678600,17838800,3460800,9352200,19283300,,14291300,6808200,8977100,11146785,10051500,1763400,13563400,956600,13260576,9900700,,50873100,12277600,84869100,1731500.0,27289000,27787000,8453800,6196100,39546200,2482200,53198900,5665000,13361100,5277100,10498700,4806600,7900000,213300,185400,31823600,7433200,23539300,6557700,3861100,311900,12531970,22990100.0,2273500,30600,15719000,115703200,6911500,9175100,15897700,,4880800,8995200,3983200,29503300,275074100,3814500,162800,100911000,2996800.0
2023-10-26,4353500,92500,1404300,4220600,12249600,8117200,177428700.0,9930800,6807300,5982800,54775200,18245500,13229900,2714100,2462000,3366900,15107400,6533000,2610000,9787200,3478000,8737200,19466700,,9666500,5011100,32800800,5583414,11446800,987800,13033800,1587900,10828384,7877800,,19906300,13835300,57355400,2904300.0,12103300,18766100,13761200,3939600,33776600,3923400,26915200,12667600,6151500,12525100,8919100,5493300,15528400,764700,484200,61162200,7531100,9055300,32735600,5984700,341500,7104273,30030900.0,1518400,20600,7656200,115648500,8834200,22050600,19895700,,3468600,16090800,12130500,51198600,282794000,10566200,383900,62339400,3727100.0
2023-10-27,3157500,81400,1442000,7842700,11316100,11645500,80044700.0,9055400,11216900,9434900,53092500,20088600,17870000,2697500,1752700,3628000,19015400,4829700,3785000,12879100,1979700,9721800,37839100,,9303200,3759800,16699500,7875419,12397500,831100,16317600,1233700,6708016,8349600,,23606500,24981300,43160700,1123700.0,16823900,15257500,9863900,3448100,28954400,6338300,40416100,5566800,8252400,4372800,15345400,4777800,7185600,142400,533000,54078799,7313100,29244700,8991700,3437000,334900,6847874,18136800.0,2280500,65000,9403600,130997100,6995400,17522600,9963400,,2255500,8973300,3356700,20532900,244876800,32138400,224500,62241900,3704100.0
2023-10-30,2927600,46000,1390200,4274800,10175800,10138100,48789600.0,7184900,9971600,4969500,43074100,25586900,29259800,1422600,2607700,2131600,9046700,2608000,6929200,12064700,1097100,5249500,17002700,,7954600,9289400,24796500,7061766,42723100,545100,9193200,1067800,8881824,12385400,,18682800,21346600,39919400,11001700.0,25908800,12582700,7056700,2457000,24313900,2503900,39344300,9980100,5013400,2925200,9941400,2619800,4642200,89100,251400,23839900,5327900,18567400,10111900,2901900,298100,8726036,16140400.0,2415100,28500,7864600,49366200,6777900,10034700,7406900,,4180000,4910300,1628000,29773000,141216900,16846500,145700,21699700,2506200.0
2023-10-31,7400300,97600,1757100,12787100,8770600,17083400,53255000.0,6618200,11751700,5772700,21021900,43725600,29708200,2321000,3175900,2435500,13164100,6023800,2953500,18709500,2349200,15434400,10625800,,11426200,23935900,12645700,4821019,18260100,714100,7507700,1152800,12591040,9209800,,13040000,30443000,30327100,13254100.0,26073900,8622300,8689400,3472500,24668900,3636500,28498900,8792100,8468500,2965100,23856400,18295400,6964700,102500,918600,28287500,12056000,12417100,9307000,3389000,406600,9598083,13069000.0,1286400,53100,4860700,72878200,5841500,15227700,6532700,,2982100,9491500,3844000,192915100,133546000,15701700,366600,88684800,2678100.0
2023-11-01,10386800,98900,1820900,4254600,15374600,12680200,93854900.0,6723300,5685900,13256400,50999700,19341700,18252300,2140000,1864800,1422900,23951700,11024400,4102000,13250900,1157600,16823900,15813900,,10794200,7571100,12351600,3276404,12637800,910900,10488800,536000,17376352,8449500,,9354100,33435100,15547700,6555500.0,12382900,11985800,5508700,1988400,31524500,1475300,28538400,12373300,8385200,2361800,11257600,21633200,10502200,1122400,1430100,15017000,10915600,13098100,5927800,2949500,892100,12348171,10974500.0,1132000,28500,10696600,83632600,7317600,11280000,11119400,,2861100,7808800,3742600,63584900,292889200,10996600,187800,164840800,3228700.0
2023-11-02,7659400,267300,1568100,4381700,13129100,16439900,49180600.0,5082700,6145500,6982000,31193500,25616600,32315500,3555400,2270100,14786900,14340600,6861900,1376700,11267800,3374600,21251000,20761500,,4551900,4818300,20439400,10761261,14299200,1700800,15304100,562300,20277488,15080200,,11652200,23568900,27077000,7540500.0,12992300,11594300,12167400,3370300,28665000,5284900,31735300,8181900,19599800,3700500,7299900,10237600,9844200,484500,400500,53122200,10312600,15000600,7548500,3716700,721200,26089173,11014600.0,1337300,22000,8755400,110546400,11795200,10040400,6095500,,6588000,6216300,9347000,16053800,310136700,13140500,249200,84591000,3113300.0
2023-11-03,4325300,92100,1172300,5196500,8117800,29199900,32816300.0,6609100,7562400,7007400,36982200,18457300,57876300,1851300,2917700,12380500,11365100,6167800,1825200,7350600,2398000,8656200,27461900,,18008100,14242600,9924800,6584461,21338700,1624100,18305500,1796100,21066752,35579400,,10694900,22901900,86684100,9304900.0,29164600,12270200,9795500,2367500,29170400,2775100,40747500,14830700,14359500,7344500,25141600,5793200,13323700,1142200,184400,32488700,13123200,30915500,2329500,6174900,1006000,18501626,17607700.0,1329900,94600,14639900,76192900,7292100,16247200,10077400,,1886000,6977300,3645300,17881500,209981200,17017900,225500,63878400,3362300.0
2023-11-06,6804700,78500,888400,4688800,13880800,8760700,85095400.0,6188000,6271900,1933500,52707900,20630700,20271100,5193100,6277000,6070200,31547600,7726800,2280500,17430800,2369600,16711700,25056900,,14804700,9094300,9013800,4199800,13180700,1117300,14317800,1457300,15002288,14849700,,6379200,24610500,73153500,9481800.0,21444700,10098000,12635800,3696800,43911900,3401000,77975200,18887500,9903100,5330800,13835300,5019600,8620100,2142300,462600,33418800,11106300,28120400,16169300,5120500,2532900,11722117,8193900.0,3129600,111100,7688600,90352600,3811600,26240800,3747100,,2771600,5009700,7952300,31382700,147174300,35681800,219400,76088800,3016700.0
2023-11-07,8348200,93600,478300,1766800,11647000,7029700,64911400.0,4219700,15593200,2874900,24770600,14268300,25596800,3205400,4776100,2916900,19482700,4797200,1939300,17053700,1590700,16478400,20760100,,9173600,13154800,6657900,5090557,10652800,1039700,20729400,541000,11235392,27997800,,5237400,17397800,46035800,6629900.0,14170500,12180700,11388500,1168700,35286900,3455500,41841700,13488300,9699100,10701400,9384500,1885800,9664600,533700,388500,27651300,12759300,15574600,6483500,5375100,343900,19729050,15393100.0,2115700,95000,6268600,57591900,5153900,6620300,9342300,,2303800,7159900,2065500,28455000,334778800,25379700,179700,58127100,11480700.0
2023-11-08,3506400,98400,259600,6342600,7122200,6703900,79799100.0,5060000,16764900,8726100,38807300,22891900,19924100,1786800,1617300,772000,10939100,4498600,2156500,52684400,1340600,17218700,11428400,,7065500,10204500,7503000,25183357,6093100,1123700,9265900,149600,23201920,12274400,,5656300,15140200,15235300,3756300.0,12806400,8140400,18511700,884400,42785200,1505800,9245700,6152200,18843800,4040700,12368800,2390900,6055800,1330600,391200,43540700,14334400,15771500,3856500,3251000,2197900,12487321,12860600.0,2959200,28200,3176100,54934600,6210100,17785800,11410400,,1038600,9182900,2648500,234970800,143954700,18232100,249600,61156900,3206700.0
2023-11-09,4883700,73900,504700,8502500,10480800,9224100,51719900.0,6972400,30931500,9382700,67358400,31707000,27326300,13859200,16156600,4542700,17136100,7900800,1743000,25274000,1872600,61792700,30400000,,12275100,7052600,9610100,25913004,8544900,1067800,11980100,2421400,24965920,18190500,,17109200,50016300,46158300,6699400.0,12302300,10413400,13177300,2524300,23930200,2579400,27033700,24226600,17153600,3473600,18034800,2107900,21624900,1083100,831500,48471900,12747700,11056300,13868100,4095200,1502500,10648363,15466900.0,1393800,24800,6523600,76102000,6788700,30515900,4288500,,2227400,11358200,2186900,39076700,188160200,17456400,571700,39488800,3357700.0
2023-11-10,3807800,144400,672000,6357900,21472600,5767800,109041600.0,6051700,13141900,14065800,23777700,14372700,29746200,4748100,7647200,5628800,12133800,7474200,7498300,28810100,938300,46029700,42152400,,39053700,25317500,18989200,27907323,14985100,1064200,12428100,2288700,31214176,21438100,,9553900,69436100,40376600,4135500.0,8173700,11100200,8689800,1792300,66347100,3622600,28971200,8681000,12664300,3084400,21739600,3858500,12962100,2836100,439000,36165300,4857600,7199100,10055200,4136700,2334100,15113021,10282900.0,1265200,20000,5283200,53748100,8239800,22202200,3947000,,5269800,9390700,3080600,22739000,147151000,11753000,214200,236786300,3432200.0
2023-11-13,2985000,54300,596400,3266000,13508700,3294200,123532500.0,14244700,17641200,8178800,126188800,16160400,20588600,2549100,3763200,6512600,5720800,4599000,12690600,253654400,1555500,114779200,26617100,,12091100,11652400,11157100,8711742,10957200,817800,13641500,1761100,18637136,9266900,,9143100,27673600,62180800,5583400.0,9554500,6976700,7875300,1756400,43226500,2465500,31765900,14905500,11096400,2602100,19425400,3078200,7062400,948600,826500,27920800,5653900,9177900,15926800,3353200,577800,12204907,6999700.0,1470700,21900,3202000,99490300,4269400,15667500,3863500,,1424800,9806000,2858200,195142900,78485600,13204200,403200,95804300,12051300.0
2023-11-14,4574100,54700,655700,3961500,9534900,10885200,119659500.0,13937900,5246600,12432100,65215900,29542200,16574600,3615400,3535400,3565000,29556100,9897100,10621900,51664400,1096800,69731500,26095200,,22739800,9762800,7305400,8073438,15625600,705800,11346200,774400,11142544,9429600,,53428000,12783000,110739900,4084900.0,25129000,8217500,17902800,2862600,17982800,2561600,33877400,18341400,8148700,3776900,47455000,2392500,9633800,2665700,407100,80936100,7573400,12049600,13781300,3144800,844800,9203018,5197700.0,683500,15000,6328500,80369700,7746400,31053300,10913600,,1785000,10937900,1739700,220001200,92953000,7758700,495400,97033100,3876500.0
2023-11-15,8719300,262500,544800,10818900,11714800,8686100,149877100.0,19042500,5289200,13382900,67262000,18723100,49606800,4030600,3873200,2543200,11029000,5973900,6912300,96780900,1102600,37380700,35985000,,16039100,12998700,18449900,15510214,25118000,2074100,32223300,1193300,11670512,29610800,,32283000,28675300,63826700,5503300.0,32430300,11937900,14295000,6625100,82471000,6843500,25406000,19986900,26832900,4446100,23719400,4568300,21616400,4403400,525200,39113400,5703800,21055500,22476700,10837400,1204900,30970434,15180700.0,965500,36800,6470300,66661400,6115900,20434800,2945900,,1922000,13945700,4369300,41824600,267109400,6743700,94400,121264500,4144300.0
2023-11-16,4663800,103300,708100,4345600,7091500,4693600,74372800.0,12144988,6448300,5934000,49161400,12308200,35925700,4979900,2041700,2241500,7906800,4517100,3260300,39837400,1628100,39412000,18210500,,11868700,4441500,7624700,7997976,15683200,1640600,42212100,1328600,5468176,12014100,,24185800,15642600,57177200,9412400.0,21926400,3640200,5719400,4650900,37625900,2162300,21835300,25970800,16018500,2584500,21537600,9604300,10902900,1290700,230100,54842200,4425072,13086600,17625500,2860300,902100,42913618,6522721.0,1193300,66700,8993600,61327700,6153000,14673700,3820000,,1970200,17839100,1660000,231245000,412774700,9573900,398800,71858000,3182800.0
2023-11-17,3068500,28400,1480500,3500400,14364700,4903200,43418400.0,7786300,4789100,10154700,32128900,39131400,43222700,3911900,3504000,1353800,13261500,12374000,2318900,29903400,2208900,33079400,41751800,,13255000,4789200,7445100,9825928,18983500,1510300,11040100,1884600,10972752,26018200,,33102800,17713100,21650800,17443200.0,18954200,9088200,10927300,1378800,41043600,8055400,19766400,10927200,23063100,2610400,31428100,9877000,13440700,3360400,106300,58530500,10523500,11855900,16423700,3870300,653000,24117720,9742000.0,1139800,19500,7248900,50699300,5339900,15665300,8108900,,1720400,12648100,2005600,29885900,400945200,8518800,122900,65740100,3013800.0
2023-11-20,3674500,21000,795500,7722700,10867800,8359300,86176800.0,5905400,13112100,4920900,25543900,18171200,17790800,4304200,2125000,1284200,20816700,7302000,2327400,21147500,1803200,31226500,24175000,,7255600,9714800,8708200,5841561,13980100,1179600,12083200,276800,2049936,7703600,,13699300,9293600,25045800,4950100.0,20578300,10738000,5519300,1681500,26786700,6325500,31376000,9201000,11067300,3689300,15927700,10508300,12363600,2211600,355300,50396700,7116200,3678100,44308400,2108400,579900,9277070,5379900.0,780600,159300,5473300,34068400,9929000,13583500,6636700,,1794200,20520200,9282100,42144100,257817200,9644300,387000,105224700,2779600.0
2023-11-21,6111500,47000,2420500,4119100,55210400,8199400,34536500.0,6540000,10146000,6064500,50814100,12869400,10420300,2446900,2264700,1156400,29546000,2966700,1166600,14017000,3371100,20158200,16757000,,7427100,4170000,8341200,6922342,10943600,542300,24900600,497200,17075744,6687300,,11651300,7283900,32875900,5021900.0,25898600,5116700,7246300,732200,31985700,4164400,28683800,9999600,11588000,3602900,29483100,5076300,6523000,1741700,1274000,51895800,5715700,10721000,11618600,2042400,921000,9325833,5178000.0,1947000,103500,4461700,93562300,9124900,9238700,9050900,,2712300,10054600,6137100,24669200,270130300,5858600,426800,20127600,2916400.0
2023-11-22,3009200,57400,629800,2561800,50862200,8673700,90899400.0,8803700,7973900,3795000,13918000,19157300,20181700,3497300,2603600,866400,13047200,4724600,2224300,19129900,802700,12471600,12960900,,6079200,3287700,12475700,4205276,22603100,970200,19206600,457000,11255328,16262400,,7570400,11942300,31816000,8365200.0,24196500,5049900,4945500,1606200,34448400,1982700,17553800,8897800,7495900,4516800,17637400,3585700,8698000,1331100,210000,27252800,4059700,8121200,8059600,3348300,515000,9144091,6554200.0,1259700,24800,5453500,41103700,4060700,5198200,4691800,,2059600,8749900,1065400,14056100,436779400,5885700,326300,33109900,3381200.0
2023-11-23,2523200,62100,906400,4410900,177132800,2825800,35201900.0,1848500,3884700,3000500,30219000,20761800,8037200,1539100,10464800,762900,16816400,2514400,3031100,11054000,2402200,36721800,20024500,,3750000,1582200,9109200,8584038,7582500,644900,16068900,874400,5528992,9415400,,6552500,15664600,20852600,2823500.0,6143600,2592900,2814500,856000,31040200,3754200,10606300,5216700,8158300,12004000,12272400,2597600,4228400,837600,256900,29494000,2558000,4140200,5149700,2255700,531200,9717389,4953500.0,758100,22500,3403700,83100400,4982700,3395500,2646600,,1284700,5775200,766300,6244500,158411600,4400200,212300,25494800,3392000.0
2023-11-24,3781600,21600,981000,4726900,62490100,7769700,40900600.0,1952200,11543700,3537800,26002700,17448600,38503100,2978900,3829800,1344400,18711800,3134100,3317500,13646300,1603400,14283700,14486300,,5490600,8954900,5875200,6843485,14113800,1606500,10612500,605100,4051936,16967100,,7762400,12382600,19403000,6548100.0,17961700,1784900,2971300,453300,11894900,1931000,20759700,5262600,7814700,10929600,12645400,2059300,9530000,2293800,287000,13088300,7749300,13269600,6014800,6302500,745400,8593420,7815700.0,588400,5100,4385700,44189100,3761800,4786800,2131500,,1906600,5990200,569600,19058200,77829700,14566200,296500,72589300,2794200.0
2023-11-27,2355700,61000,2502100,3720500,64818700,8539700,60007300.0,6005200,2931200,3775700,27285700,16282900,25748400,3497000,6546200,1840000,15080300,2390900,5596400,9614400,1057900,24129500,17355300,,9625800,5670200,8378400,12091757,9368900,2185900,21944400,2112600,10904768,11128500,,5026400,31595000,23748900,6694300.0,7790200,7812500,4328900,1185100,49264100,10750300,19177500,12209200,11360900,3320200,12882300,2099100,9857600,2963100,162300,28951500,9046900,8313800,7918600,7243400,781500,11493427,12239200.0,1678500,40500,6231700,73495600,2091700,5064100,1926600,,2784700,7673100,1421300,17543400,230084100,18379200,238400,70616800,2644500.0
2023-11-28,3150600,66600,1511700,5089000,56604800,17734200,48069100.0,4786200,9856700,4875900,33149400,23722100,20658600,2275000,3558700,917700,17622100,4186000,3844000,33563100,434600,13102700,26364800,,21168200,7047900,6590100,7200314,6906000,1185400,11823400,2251800,10252928,12144500,,5020000,34153800,9254400,13186200.0,9625400,4734300,3226100,1517100,51011900,2243500,11284200,13557700,8791600,4532300,15367600,1527700,9219700,1185100,164700,59310700,13803100,9022400,7158700,7318100,1131000,6694083,4877200.0,1132400,46000,9214300,60559000,3410900,8053000,5507200,,2626400,6840900,4097600,22009300,197865700,20780200,296400,60007300,10975000.0
2023-11-29,2664700,80600,1618800,8137900,108747800,5673500,45880900.0,4616100,9063700,3649000,36732600,25666000,37298400,1849800,5204700,1645500,14059400,5602500,1920300,31730200,713600,26421500,91922200,,17536700,7126300,18296200,7766990,13933500,2692000,7080900,4127800,11500608,21519100,,14799500,14383800,30984000,6396000.0,7949000,5497500,5532300,1799400,24696800,5501600,33691000,12620600,14552600,3319200,11174700,3001500,12298500,1042100,399900,35925700,13187900,8513400,17680100,13669400,1513800,18553172,8201200.0,2020500,23500,14150900,56066100,3684400,21596500,5625200,,3776400,8523100,2375400,27260400,218938900,37648700,267900,152814900,3189100.0
2023-11-30,6075500,252100,1766600,6807800,58997200,11888900,227910700.0,10200600,14767800,6768500,112167400,84048400,103927200,6589500,9798800,2727000,102354400,5319400,1799100,43671700,2337700,31878300,87673300,,20603300,13226800,20222600,8212861,21747900,20548900,7881700,1485900,22130640,19815400,,9314800,45745200,48755200,5747100.0,21590900,22967000,3307900,6545400,56257000,4343900,52516700,22505000,22741300,4450100,68273500,3697300,19744900,954300,376700,84135200,16377100,12652900,32350600,100966100,2337100,7953330,9500100.0,4761900,38400,11115200,111640100,11073300,20880900,9022200,,2450000,9167700,1709900,104653000,355043500,27629000,755500,127341500,5202200.0
2023-12-01,2296900,23100,610600,3616900,55331800,15907200,51542600.0,4446700,7947500,2694300,41890000,18934600,27378200,2233900,2815800,900000,11106100,2286400,1470300,27148300,783100,10778400,27544100,,22686500,6031200,10186000,3259866,6330200,1531500,14183700,2291400,8855056,10243300,,25372300,11869900,28454800,3601600.0,14892400,5984500,13249600,3310500,33355600,4027800,16391400,8198400,3450300,4845500,9524100,2352800,5215500,479200,845700,62257800,12384100,6379300,8451800,12607400,342000,4758083,9681100.0,515600,57700,12281300,49856600,2556400,13780600,6128900,,1859400,2933800,4456700,55371400,120103500,11589400,455800,71025500,2388100.0
2023-12-04,5564300,26900,940300,2136100,25844400,6726500,44570100.0,1308000,3639100,2089800,13721400,8783200,13359200,1343300,2533300,823200,3498900,3334500,2750900,22668900,435700,8736200,19917700,,5999300,2482500,7938600,9032647,4356600,566900,12038100,1347200,13343904,5486700,,7829200,7240700,15249000,2029300.0,7420500,3708300,3677900,1413500,23830400,3022100,22174000,11264400,3803400,1530000,10004400,3128000,10491300,250900,460300,77737900,6361100,2821800,2798000,4787800,354600,4444209,5770800.0,1527200,62500,4653000,37547100,3246700,9513200,5395800,,2496000,2275700,4762100,38289700,132025100,25095700,251100,28856800,2626900.0
2023-12-06,4552300,73500,734700,3612000,28942300,16975300,66706100.0,4684300,12341200,3861600,61331600,26468000,12381300,4672900,3658100,720600,11257500,3383400,3249200,28042300,786900,18788200,28235400,,7765300,3805900,10398800,9925923,6409000,919200,16797600,2504600,9342480,4259400,,10511200,16614300,20524900,7438600.0,14072000,12307100,4370800,1404500,43358100,6414300,34857800,6197300,4586600,2528600,8599200,1843200,5984600,187600,820800,55977900,16395500,9845100,12292200,6724200,549300,8303262,7223200.0,1052600,135300,5886000,38950900,5374600,5460300,6280900,,1528500,5541100,2085800,54433500,195694800,27533800,190600,47864400,2966400.0
2023-12-07,3642000,262000,825300,5709100,29301600,13925900,245476800.0,4775500,16869300,3902200,77555900,13291900,17215000,1790200,2056900,1037700,5867100,4177600,2227200,24023700,1369500,16619400,27807200,,128998900,7935900,10567900,5313328,7500600,1105800,4880400,2639700,3730048,7538700,,6551100,19756600,38675800,4814100.0,13424200,6581200,4325600,1435000,32145700,6312700,14977800,9858300,3449600,1440900,4867300,2565600,6399000,223800,683000,66960800,29602800,5293400,9040400,5693100,581900,10216877,7261300.0,1306800,30000,4727900,24600400,8239600,33317200,11498900,,1141300,9502900,1770400,104695000,102350200,27529200,115000,42504400,3055800.0
2023-12-08,2055300,199300,2297000,3069700,20024600,6230600,174271600.0,4183300,8073000,2814200,26014900,20541600,11072300,2048600,3900500,2325700,17143800,3185400,1477100,38990900,3438400,9319300,24100300,,9173600,6065200,16688600,6536271,6314500,738100,5969400,4217400,5796672,7752500,,14055600,14531200,20913900,7317100.0,4324600,5340800,6335700,1023200,27722900,2455400,32840600,13005500,5137300,2607400,9282700,2133800,23918800,670000,519700,27906100,17123700,6509200,10915700,5299900,569300,4041521,6868700.0,2242000,24100,3200700,32697000,5594700,6502600,8182500,,1549500,3792700,1815200,209673100,80773300,10352600,566000,42351500,2775700.0
2023-12-12,2771100,47800,2222300,2554200,14888100,4611200,119377300.0,3242700,2982200,3257200,34176600,22373600,13567800,1241500,7077300,1226800,22649700,8302100,1361900,25850300,5176400,10482100,26197200,,37913500,3993400,16731800,2917933,9090600,2304900,28637800,1258000,3344208,7754600,,11439700,13132500,59102900,8095000.0,14952900,11685300,3303600,1488400,42514700,6268000,16611700,15815200,4568300,1400900,6273600,10276300,21828900,1148600,2425100,23832200,12340400,6389100,11769300,7359700,689000,10330617,10003900.0,1228100,78400,16172200,71588900,10679400,6308100,6277400,,2283400,10044900,7512500,59824900,78178300,15425900,689900,31273300,2868500.0
2023-12-13,2665500,48500,2495000,4703100,21963800,13605100,139427300.0,9099900,6614900,5642900,58151400,14966300,19135000,2034200,3482900,712100,11841000,5493300,1341100,11174900,5321200,9041500,46029400,,17218500,9556300,9513100,15561580,11080500,1439100,12012600,2363100,5717824,13396700,,6103400,21490200,73585900,5365100.0,23601200,5779700,2904200,974000,28867600,17985900,14281700,12996200,6985700,2564300,11300600,8560400,10638800,415300,259900,47823600,7780000,23142500,7337300,5778500,240200,16087918,8173900.0,1678000,87400,5621800,34386800,7862500,16797600,7639100,,1380100,11486100,2315400,69793300,54891800,13895900,625900,25739000,2903200.0
2023-12-14,3042600,204000,1918300,1480000,17740500,4835900,117362300.0,4842200,8180700,3796500,24039400,9501100,20121200,2679800,4830200,949300,11869700,3607400,2593800,23609500,3657400,11416200,49423600,,15810400,6604200,20768600,7730409,10200600,1069200,9823700,1341000,11662000,10371200,,26697000,11431600,41890000,4086200.0,19279000,8669600,9044800,2891400,28736400,4144000,27976100,15117100,13076700,1989600,16364000,6207500,12243200,757800,1634700,65749400,9176700,6644100,16699900,5174400,353700,14202617,6827400.0,1257500,28300,7071300,63503100,7996800,6967000,6173100,,3352000,13592100,1382900,98150700,100723500,18979000,258300,37987000,2530600.0
2023-12-15,5917900,195700,1115500,13273800,46822100,11699100,109865400.0,10640700,5865000,9182900,128304800,39805300,34627900,4897300,9192800,1957000,47373500,3936500,3702300,21467200,2917900,25771500,61648100,,24050200,14867800,25424000,5073471,11363400,1694700,79417277,2105400,19091408,19598200,,11373600,39786600,132745700,6211800.0,28116700,16546756,4837300,4263100,33728200,17801800,40654700,28175200,7689500,5599400,17247300,6872100,20281800,1050100,1559600,63439100,15117500,13755300,19796600,6024400,414800,10272053,20620900.0,2201800,47000,17627900,63158900,10131400,19219000,4247600,,3515600,13849600,8147900,134021000,201289400,21656700,703900,68921200,3806500.0
2023-12-18,1551700,45500,1396500,4131600,30313400,6942400,23940400.0,4015200,6814900,2808500,22358200,23484500,25601300,1881300,8089800,1567000,17646400,2647300,948100,22619500,2916600,16142800,18893400,,10209700,9319500,22090000,2349285,5028100,1313700,57977904,319500,16683744,5015800,,10876500,18973500,24517500,3607400.0,9393100,7656700,4592100,1387200,16669400,7200700,27071800,10645000,4774300,2424300,5719400,1621400,11520800,184200,359500,18612400,5923100,3169400,9547700,3497800,502400,4555408,6551400.0,820500,51000,4846400,54139900,7495900,7318300,5339100,,1355600,3810100,3360300,70389100,73117300,9099700,193600,19316400,2538900.0
